,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,3,FP1,0,-0.753,c,S2 match,0,co2c0000342,0.0
6,3,FP1,1,2.177,c,S2 match,0,co2c0000342,0.00390625
7,3,FP1,2,4.13,c,S2 match,0,co2c0000342,0.0078125
8,3,FP1,3,4.13,c,S2 match,0,co2c0000342,0.01171875
9,3,FP1,4,3.642,c,S2 match,0,co2c0000342,0.015625
10,3,FP1,5,2.665,c,S2 match,0,co2c0000342,0.01953125
11,3,FP1,6,2.665,c,S2 match,0,co2c0000342,0.0234375
12,3,FP1,7,3.153,c,S2 match,0,co2c0000342,0.02734375
13,3,FP1,8,5.107,c,S2 match,0,co2c0000342,0.03125
14,3,FP1,9,6.083,c,S2 match,0,co2c0000342,0.03515625
15,3,FP1,10,7.548,c,S2 match,0,co2c0000342,0.0390625
16,3,FP1,11,8.036,c,S2 match,0,co2c0000342,0.04296875
17,3,FP1,12,8.036,c,S2 match,0,co2c0000342,0.046875
18,3,FP1,13,7.548,c,S2 match,0,co2c0000342,0.05078125
19,3,FP1,14,6.571,c,S2 match,0,co2c0000342,0.0546875
20,3,FP1,15,6.083,c,S2 match,0,co2c0000342,0.05859375
21,3,FP1,16,6.083,c,S2 match,0,co2c0000342,0.0625
22,3,FP1,17,7.548,c,S2 match,0,co2c0000342,0.06640625
23,3,FP1,18,9.013,c,S2 match,0,co2c0000342,0.0703125
24,3,FP1,19,9.013,c,S2 match,0,co2c0000342,0.07421875
25,3,FP1,20,7.06,c,S2 match,0,co2c0000342,0.078125
26,3,FP1,21,4.13,c,S2 match,0,co2c0000342,0.08203125
27,3,FP1,22,1.2,c,S2 match,0,co2c0000342,0.0859375
28,3,FP1,23,0.224,c,S2 match,0,co2c0000342,0.08984375
29,3,FP1,24,0.712,c,S2 match,0,co2c0000342,0.09375
30,3,FP1,25,1.689,c,S2 match,0,co2c0000342,0.09765625
31,3,FP1,26,1.689,c,S2 match,0,co2c0000342,0.1015625
32,3,FP1,27,0.712,c,S2 match,0,co2c0000342,0.10546875
33,3,FP1,28,-0.264,c,S2 match,0,co2c0000342,0.109375
34,3,FP1,29,0.224,c,S2 match,0,co2c0000342,0.11328125
35,3,FP1,30,2.177,c,S2 match,0,co2c0000342,0.1171875
36,3,FP1,31,4.13,c,S2 match,0,co2c0000342,0.12109375
37,3,FP1,32,5.107,c,S2 match,0,co2c0000342,0.125
38,3,FP1,33,3.153,c,S2 match,0,co2c0000342,0.12890625
39,3,FP1,34,-0.264,c,S2 match,0,co2c0000342,0.1328125
40,3,FP1,35,-2.218,c,S2 match,0,co2c0000342,0.13671875
41,3,FP1,36,-0.753,c,S2 match,0,co2c0000342,0.140625
42,3,FP1,37,3.153,c,S2 match,0,co2c0000342,0.14453125
43,3,FP1,38,7.548,c,S2 match,0,co2c0000342,0.1484375
44,3,FP1,39,9.989,c,S2 match,0,co2c0000342,0.15234375
45,3,FP1,40,9.013,c,S2 match,0,co2c0000342,0.15625
46,3,FP1,41,7.548,c,S2 match,0,co2c0000342,0.16015625
47,3,FP1,42,7.06,c,S2 match,0,co2c0000342,0.1640625
48,3,FP1,43,8.036,c,S2 match,0,co2c0000342,0.16796875
49,3,FP1,44,9.989,c,S2 match,0,co2c0000342,0.171875
50,3,FP1,45,12.431,c,S2 match,0,co2c0000342,0.17578125
51,3,FP1,46,13.896,c,S2 match,0,co2c0000342,0.1796875
52,3,FP1,47,15.361,c,S2 match,0,co2c0000342,0.18359375
53,3,FP1,48,16.825,c,S2 match,0,co2c0000342,0.1875
54,3,FP1,49,18.778,c,S2 match,0,co2c0000342,0.19140625
55,3,FP1,50,18.778,c,S2 match,0,co2c0000342,0.1953125
56,3,FP1,51,17.314,c,S2 match,0,co2c0000342,0.19921875
57,3,FP1,52,13.896,c,S2 match,0,co2c0000342,0.203125
58,3,FP1,53,11.454,c,S2 match,0,co2c0000342,0.20703125
59,3,FP1,54,10.478,c,S2 match,0,co2c0000342,0.2109375
60,3,FP1,55,10.478,c,S2 match,0,co2c0000342,0.21484375
61,3,FP1,56,11.454,c,S2 match,0,co2c0000342,0.21875
62,3,FP1,57,12.431,c,S2 match,0,co2c0000342,0.22265625
63,3,FP1,58,12.431,c,S2 match,0,co2c0000342,0.2265625
64,3,FP1,59,11.454,c,S2 match,0,co2c0000342,0.23046875
65,3,FP1,60,10.966,c,S2 match,0,co2c0000342,0.234375
66,3,FP1,61,10.966,c,S2 match,0,co2c0000342,0.23828125
67,3,FP1,62,12.919,c,S2 match,0,co2c0000342,0.2421875
68,3,FP1,63,15.361,c,S2 match,0,co2c0000342,0.24609375
69,3,FP1,64,17.314,c,S2 match,0,co2c0000342,0.25
70,3,FP1,65,17.802,c,S2 match,0,co2c0000342,0.25390625
71,3,FP1,66,17.802,c,S2 match,0,co2c0000342,0.2578125
72,3,FP1,67,17.314,c,S2 match,0,co2c0000342,0.26171875
73,3,FP1,68,17.314,c,S2 match,0,co2c0000342,0.265625
74,3,FP1,69,18.778,c,S2 match,0,co2c0000342,0.26953125
75,3,FP1,70,20.243,c,S2 match,0,co2c0000342,0.2734375
76,3,FP1,71,20.732,c,S2 match,0,co2c0000342,0.27734375
77,3,FP1,72,19.755,c,S2 match,0,co2c0000342,0.28125
78,3,FP1,73,17.802,c,S2 match,0,co2c0000342,0.28515625
79,3,FP1,74,15.849,c,S2 match,0,co2c0000342,0.2890625
80,3,FP1,75,16.825,c,S2 match,0,co2c0000342,0.29296875
81,3,FP1,76,19.755,c,S2 match,0,co2c0000342,0.296875
82,3,FP1,77,24.15,c,S2 match,0,co2c0000342,0.30078125
83,3,FP1,78,28.056,c,S2 match,0,co2c0000342,0.3046875
84,3,FP1,79,29.521,c,S2 match,0,co2c0000342,0.30859375
85,3,FP1,80,29.032,c,S2 match,0,co2c0000342,0.3125
86,3,FP1,81,27.568,c,S2 match,0,co2c0000342,0.31640625
87,3,FP1,82,27.079,c,S2 match,0,co2c0000342,0.3203125
88,3,FP1,83,25.614,c,S2 match,0,co2c0000342,0.32421875
89,3,FP1,84,22.685,c,S2 match,0,co2c0000342,0.328125
90,3,FP1,85,18.29,c,S2 match,0,co2c0000342,0.33203125
91,3,FP1,86,13.407,c,S2 match,0,co2c0000342,0.3359375
92,3,FP1,87,9.989,c,S2 match,0,co2c0000342,0.33984375
93,3,FP1,88,9.013,c,S2 match,0,co2c0000342,0.34375
94,3,FP1,89,9.501,c,S2 match,0,co2c0000342,0.34765625
95,3,FP1,90,9.501,c,S2 match,0,co2c0000342,0.3515625
96,3,FP1,91,7.548,c,S2 match,0,co2c0000342,0.35546875
97,3,FP1,92,4.13,c,S2 match,0,co2c0000342,0.359375
98,3,FP1,93,0.224,c,S2 match,0,co2c0000342,0.36328125
99,3,FP1,94,-1.729,c,S2 match,0,co2c0000342,0.3671875
100,3,FP1,95,-0.264,c,S2 match,0,co2c0000342,0.37109375
101,3,FP1,96,1.689,c,S2 match,0,co2c0000342,0.375
102,3,FP1,97,2.665,c,S2 match,0,co2c0000342,0.37890625
103,3,FP1,98,2.177,c,S2 match,0,co2c0000342,0.3828125
104,3,FP1,99,0.712,c,S2 match,0,co2c0000342,0.38671875
105,3,FP1,100,-1.241,c,S2 match,0,co2c0000342,0.390625
106,3,FP1,101,-1.729,c,S2 match,0,co2c0000342,0.39453125
107,3,FP1,102,-2.706,c,S2 match,0,co2c0000342,0.3984375
108,3,FP1,103,-4.659,c,S2 match,0,co2c0000342,0.40234375
109,3,FP1,104,-7.1,c,S2 match,0,co2c0000342,0.40625
110,3,FP1,105,-9.054,c,S2 match,0,co2c0000342,0.41015625
111,3,FP1,106,-10.518,c,S2 match,0,co2c0000342,0.4140625
112,3,FP1,107,-11.495,c,S2 match,0,co2c0000342,0.41796875
113,3,FP1,108,-13.448,c,S2 match,0,co2c0000342,0.421875
114,3,FP1,109,-16.378,c,S2 match,0,co2c0000342,0.42578125
115,3,FP1,110,-19.796,c,S2 match,0,co2c0000342,0.4296875
116,3,FP1,111,-21.749,c,S2 match,0,co2c0000342,0.43359375
