,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,29,FP1,0,15.066,c,"S2 nomatch,",0,co2c0000338,0.0
6,29,FP1,1,15.554,c,"S2 nomatch,",0,co2c0000338,0.00390625
7,29,FP1,2,15.066,c,"S2 nomatch,",0,co2c0000338,0.0078125
8,29,FP1,3,13.601,c,"S2 nomatch,",0,co2c0000338,0.01171875
9,29,FP1,4,11.159,c,"S2 nomatch,",0,co2c0000338,0.015625
10,29,FP1,5,8.23,c,"S2 nomatch,",0,co2c0000338,0.01953125
11,29,FP1,6,6.276,c,"S2 nomatch,",0,co2c0000338,0.0234375
12,29,FP1,7,5.788,c,"S2 nomatch,",0,co2c0000338,0.02734375
13,29,FP1,8,5.788,c,"S2 nomatch,",0,co2c0000338,0.03125
14,29,FP1,9,5.3,c,"S2 nomatch,",0,co2c0000338,0.03515625
15,29,FP1,10,4.323,c,"S2 nomatch,",0,co2c0000338,0.0390625
16,29,FP1,11,2.37,c,"S2 nomatch,",0,co2c0000338,0.04296875
17,29,FP1,12,-0.071,c,"S2 nomatch,",0,co2c0000338,0.046875
18,29,FP1,13,-1.048,c,"S2 nomatch,",0,co2c0000338,0.05078125
19,29,FP1,14,-0.071,c,"S2 nomatch,",0,co2c0000338,0.0546875
20,29,FP1,15,1.394,c,"S2 nomatch,",0,co2c0000338,0.05859375
21,29,FP1,16,3.347,c,"S2 nomatch,",0,co2c0000338,0.0625
22,29,FP1,17,5.3,c,"S2 nomatch,",0,co2c0000338,0.06640625
23,29,FP1,18,6.276,c,"S2 nomatch,",0,co2c0000338,0.0703125
24,29,FP1,19,6.765,c,"S2 nomatch,",0,co2c0000338,0.07421875
25,29,FP1,20,7.253,c,"S2 nomatch,",0,co2c0000338,0.078125
26,29,FP1,21,7.741,c,"S2 nomatch,",0,co2c0000338,0.08203125
27,29,FP1,22,8.23,c,"S2 nomatch,",0,co2c0000338,0.0859375
28,29,FP1,23,8.23,c,"S2 nomatch,",0,co2c0000338,0.08984375
29,29,FP1,24,7.741,c,"S2 nomatch,",0,co2c0000338,0.09375
30,29,FP1,25,6.765,c,"S2 nomatch,",0,co2c0000338,0.09765625
31,29,FP1,26,5.788,c,"S2 nomatch,",0,co2c0000338,0.1015625
32,29,FP1,27,4.812,c,"S2 nomatch,",0,co2c0000338,0.10546875
33,29,FP1,28,3.347,c,"S2 nomatch,",0,co2c0000338,0.109375
