,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,5,FP1,0,2.96,a,"S2 nomatch,",0,co2a0000370,0.0
6,5,FP1,1,1.495,a,"S2 nomatch,",0,co2a0000370,0.00390625
7,5,FP1,2,-0.946,a,"S2 nomatch,",0,co2a0000370,0.0078125
8,5,FP1,3,-2.411,a,"S2 nomatch,",0,co2a0000370,0.01171875
9,5,FP1,4,-1.923,a,"S2 nomatch,",0,co2a0000370,0.015625
10,5,FP1,5,-0.458,a,"S2 nomatch,",0,co2a0000370,0.01953125
11,5,FP1,6,1.007,a,"S2 nomatch,",0,co2a0000370,0.0234375
12,5,FP1,7,1.007,a,"S2 nomatch,",0,co2a0000370,0.02734375
13,5,FP1,8,0.031,a,"S2 nomatch,",0,co2a0000370,0.03125
14,5,FP1,9,-1.434,a,"S2 nomatch,",0,co2a0000370,0.03515625
15,5,FP1,10,-3.387,a,"S2 nomatch,",0,co2a0000370,0.0390625
16,5,FP1,11,-5.341,a,"S2 nomatch,",0,co2a0000370,0.04296875
17,5,FP1,12,-7.782,a,"S2 nomatch,",0,co2a0000370,0.046875
18,5,FP1,13,-8.759,a,"S2 nomatch,",0,co2a0000370,0.05078125
19,5,FP1,14,-7.782,a,"S2 nomatch,",0,co2a0000370,0.0546875
20,5,FP1,15,-5.341,a,"S2 nomatch,",0,co2a0000370,0.05859375
21,5,FP1,16,-1.923,a,"S2 nomatch,",0,co2a0000370,0.0625
22,5,FP1,17,-0.946,a,"S2 nomatch,",0,co2a0000370,0.06640625
23,5,FP1,18,-2.899,a,"S2 nomatch,",0,co2a0000370,0.0703125
24,5,FP1,19,-5.341,a,"S2 nomatch,",0,co2a0000370,0.07421875
25,5,FP1,20,-6.805,a,"S2 nomatch,",0,co2a0000370,0.078125
26,5,FP1,21,-4.852,a,"S2 nomatch,",0,co2a0000370,0.08203125
27,5,FP1,22,-1.923,a,"S2 nomatch,",0,co2a0000370,0.0859375
28,5,FP1,23,0.519,a,"S2 nomatch,",0,co2a0000370,0.08984375
29,5,FP1,24,-0.458,a,"S2 nomatch,",0,co2a0000370,0.09375
30,5,FP1,25,-2.899,a,"S2 nomatch,",0,co2a0000370,0.09765625
31,5,FP1,26,-5.341,a,"S2 nomatch,",0,co2a0000370,0.1015625
32,5,FP1,27,-4.852,a,"S2 nomatch,",0,co2a0000370,0.10546875
33,5,FP1,28,-3.387,a,"S2 nomatch,",0,co2a0000370,0.109375
34,5,FP1,29,-2.411,a,"S2 nomatch,",0,co2a0000370,0.11328125
35,5,FP1,30,-4.364,a,"S2 nomatch,",0,co2a0000370,0.1171875
36,5,FP1,31,-7.782,a,"S2 nomatch,",0,co2a0000370,0.12109375
37,5,FP1,32,-11.2,a,"S2 nomatch,",0,co2a0000370,0.125
38,5,FP1,33,-13.153,a,"S2 nomatch,",0,co2a0000370,0.12890625
39,5,FP1,34,-12.665,a,"S2 nomatch,",0,co2a0000370,0.1328125
40,5,FP1,35,-11.688,a,"S2 nomatch,",0,co2a0000370,0.13671875
41,5,FP1,36,-11.2,a,"S2 nomatch,",0,co2a0000370,0.140625
42,5,FP1,37,-11.688,a,"S2 nomatch,",0,co2a0000370,0.14453125
43,5,FP1,38,-10.223,a,"S2 nomatch,",0,co2a0000370,0.1484375
44,5,FP1,39,-7.294,a,"S2 nomatch,",0,co2a0000370,0.15234375
45,5,FP1,40,-2.899,a,"S2 nomatch,",0,co2a0000370,0.15625
46,5,FP1,41,0.031,a,"S2 nomatch,",0,co2a0000370,0.16015625
47,5,FP1,42,0.519,a,"S2 nomatch,",0,co2a0000370,0.1640625
48,5,FP1,43,-0.946,a,"S2 nomatch,",0,co2a0000370,0.16796875
49,5,FP1,44,-2.899,a,"S2 nomatch,",0,co2a0000370,0.171875
50,5,FP1,45,-3.387,a,"S2 nomatch,",0,co2a0000370,0.17578125
51,5,FP1,46,-3.387,a,"S2 nomatch,",0,co2a0000370,0.1796875
