,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,25,FP1,0,2.126,c,S2 match,0,co2c0000338,0.0
6,25,FP1,1,2.614,c,S2 match,0,co2c0000338,0.00390625
7,25,FP1,2,2.614,c,S2 match,0,co2c0000338,0.0078125
8,25,FP1,3,1.638,c,S2 match,0,co2c0000338,0.01171875
9,25,FP1,4,1.638,c,S2 match,0,co2c0000338,0.015625
10,25,FP1,5,0.661,c,S2 match,0,co2c0000338,0.01953125
11,25,FP1,6,-0.315,c,S2 match,0,co2c0000338,0.0234375
12,25,FP1,7,-0.315,c,S2 match,0,co2c0000338,0.02734375
13,25,FP1,8,0.661,c,S2 match,0,co2c0000338,0.03125
14,25,FP1,9,2.126,c,S2 match,0,co2c0000338,0.03515625
15,25,FP1,10,3.591,c,S2 match,0,co2c0000338,0.0390625
16,25,FP1,11,3.103,c,S2 match,0,co2c0000338,0.04296875
17,25,FP1,12,2.126,c,S2 match,0,co2c0000338,0.046875
18,25,FP1,13,1.149,c,S2 match,0,co2c0000338,0.05078125
19,25,FP1,14,1.149,c,S2 match,0,co2c0000338,0.0546875
20,25,FP1,15,2.126,c,S2 match,0,co2c0000338,0.05859375
21,25,FP1,16,3.103,c,S2 match,0,co2c0000338,0.0625
22,25,FP1,17,2.126,c,S2 match,0,co2c0000338,0.06640625
23,25,FP1,18,0.661,c,S2 match,0,co2c0000338,0.0703125
24,25,FP1,19,-1.292,c,S2 match,0,co2c0000338,0.07421875
25,25,FP1,20,-1.78,c,S2 match,0,co2c0000338,0.078125
26,25,FP1,21,-0.315,c,S2 match,0,co2c0000338,0.08203125
27,25,FP1,22,1.149,c,S2 match,0,co2c0000338,0.0859375
28,25,FP1,23,2.126,c,S2 match,0,co2c0000338,0.08984375
29,25,FP1,24,1.638,c,S2 match,0,co2c0000338,0.09375
30,25,FP1,25,0.661,c,S2 match,0,co2c0000338,0.09765625
31,25,FP1,26,0.661,c,S2 match,0,co2c0000338,0.1015625
32,25,FP1,27,1.149,c,S2 match,0,co2c0000338,0.10546875
33,25,FP1,28,1.638,c,S2 match,0,co2c0000338,0.109375
34,25,FP1,29,0.661,c,S2 match,0,co2c0000338,0.11328125
35,25,FP1,30,-1.292,c,S2 match,0,co2c0000338,0.1171875
36,25,FP1,31,-2.268,c,S2 match,0,co2c0000338,0.12109375
37,25,FP1,32,-1.78,c,S2 match,0,co2c0000338,0.125
38,25,FP1,33,0.661,c,S2 match,0,co2c0000338,0.12890625
39,25,FP1,34,3.103,c,S2 match,0,co2c0000338,0.1328125
40,25,FP1,35,4.567,c,S2 match,0,co2c0000338,0.13671875
41,25,FP1,36,5.056,c,S2 match,0,co2c0000338,0.140625
42,25,FP1,37,4.567,c,S2 match,0,co2c0000338,0.14453125
43,25,FP1,38,3.591,c,S2 match,0,co2c0000338,0.1484375
44,25,FP1,39,3.103,c,S2 match,0,co2c0000338,0.15234375
45,25,FP1,40,2.614,c,S2 match,0,co2c0000338,0.15625
46,25,FP1,41,2.126,c,S2 match,0,co2c0000338,0.16015625
47,25,FP1,42,0.661,c,S2 match,0,co2c0000338,0.1640625
48,25,FP1,43,-1.292,c,S2 match,0,co2c0000338,0.16796875
49,25,FP1,44,-2.268,c,S2 match,0,co2c0000338,0.171875
50,25,FP1,45,-1.78,c,S2 match,0,co2c0000338,0.17578125
51,25,FP1,46,-0.804,c,S2 match,0,co2c0000338,0.1796875
52,25,FP1,47,1.149,c,S2 match,0,co2c0000338,0.18359375
