,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,27,FP1,0,-17.955,c,S2 match,0,co2c0000345,0.0
6,27,FP1,1,-17.466,c,S2 match,0,co2c0000345,0.00390625
7,27,FP1,2,-16.49,c,S2 match,0,co2c0000345,0.0078125
8,27,FP1,3,-15.025,c,S2 match,0,co2c0000345,0.01171875
9,27,FP1,4,-13.072,c,S2 match,0,co2c0000345,0.015625
10,27,FP1,5,-9.654,c,S2 match,0,co2c0000345,0.01953125
11,27,FP1,6,-6.236,c,S2 match,0,co2c0000345,0.0234375
12,27,FP1,7,-2.33,c,S2 match,0,co2c0000345,0.02734375
13,27,FP1,8,1.088,c,S2 match,0,co2c0000345,0.03125
14,27,FP1,9,3.042,c,S2 match,0,co2c0000345,0.03515625
15,27,FP1,10,4.506,c,S2 match,0,co2c0000345,0.0390625
16,27,FP1,11,5.483,c,S2 match,0,co2c0000345,0.04296875
17,27,FP1,12,5.483,c,S2 match,0,co2c0000345,0.046875
18,27,FP1,13,4.506,c,S2 match,0,co2c0000345,0.05078125
19,27,FP1,14,3.53,c,S2 match,0,co2c0000345,0.0546875
20,27,FP1,15,2.065,c,S2 match,0,co2c0000345,0.05859375
21,27,FP1,16,1.577,c,S2 match,0,co2c0000345,0.0625
22,27,FP1,17,0.112,c,S2 match,0,co2c0000345,0.06640625
23,27,FP1,18,-0.865,c,S2 match,0,co2c0000345,0.0703125
24,27,FP1,19,-3.306,c,S2 match,0,co2c0000345,0.07421875
25,27,FP1,20,-6.724,c,S2 match,0,co2c0000345,0.078125
26,27,FP1,21,-10.63,c,S2 match,0,co2c0000345,0.08203125
27,27,FP1,22,-14.048,c,S2 match,0,co2c0000345,0.0859375
28,27,FP1,23,-16.001,c,S2 match,0,co2c0000345,0.08984375
29,27,FP1,24,-16.49,c,S2 match,0,co2c0000345,0.09375
30,27,FP1,25,-16.978,c,S2 match,0,co2c0000345,0.09765625
31,27,FP1,26,-17.466,c,S2 match,0,co2c0000345,0.1015625
32,27,FP1,27,-17.955,c,S2 match,0,co2c0000345,0.10546875
33,27,FP1,28,-18.931,c,S2 match,0,co2c0000345,0.109375
34,27,FP1,29,-18.931,c,S2 match,0,co2c0000345,0.11328125
35,27,FP1,30,-17.955,c,S2 match,0,co2c0000345,0.1171875
36,27,FP1,31,-15.025,c,S2 match,0,co2c0000345,0.12109375
