,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,61,FP1,0,-7.416,a,S2 match,0,co2a0000364,0.0
6,61,FP1,1,-6.439,a,S2 match,0,co2a0000364,0.00390625
7,61,FP1,2,-2.045,a,S2 match,0,co2a0000364,0.0078125
8,61,FP1,3,2.35,a,S2 match,0,co2a0000364,0.01171875
9,61,FP1,4,3.326,a,S2 match,0,co2a0000364,0.015625
10,61,FP1,5,0.397,a,S2 match,0,co2a0000364,0.01953125
11,61,FP1,6,-3.51,a,S2 match,0,co2a0000364,0.0234375
12,61,FP1,7,-4.486,a,S2 match,0,co2a0000364,0.02734375
13,61,FP1,8,-1.556,a,S2 match,0,co2a0000364,0.03125
14,61,FP1,9,2.838,a,S2 match,0,co2a0000364,0.03515625
15,61,FP1,10,4.791,a,S2 match,0,co2a0000364,0.0390625
16,61,FP1,11,2.35,a,S2 match,0,co2a0000364,0.04296875
17,61,FP1,12,-2.533,a,S2 match,0,co2a0000364,0.046875
18,61,FP1,13,-6.439,a,S2 match,0,co2a0000364,0.05078125
19,61,FP1,14,-5.951,a,S2 match,0,co2a0000364,0.0546875
20,61,FP1,15,-1.556,a,S2 match,0,co2a0000364,0.05859375
21,61,FP1,16,3.326,a,S2 match,0,co2a0000364,0.0625
22,61,FP1,17,4.791,a,S2 match,0,co2a0000364,0.06640625
23,61,FP1,18,2.838,a,S2 match,0,co2a0000364,0.0703125
24,61,FP1,19,-2.533,a,S2 match,0,co2a0000364,0.07421875
25,61,FP1,20,-6.927,a,S2 match,0,co2a0000364,0.078125
26,61,FP1,21,-7.904,a,S2 match,0,co2a0000364,0.08203125
27,61,FP1,22,-5.463,a,S2 match,0,co2a0000364,0.0859375
28,61,FP1,23,-1.068,a,S2 match,0,co2a0000364,0.08984375
29,61,FP1,24,2.838,a,S2 match,0,co2a0000364,0.09375
30,61,FP1,25,3.815,a,S2 match,0,co2a0000364,0.09765625
31,61,FP1,26,3.326,a,S2 match,0,co2a0000364,0.1015625
32,61,FP1,27,0.885,a,S2 match,0,co2a0000364,0.10546875
33,61,FP1,28,-1.556,a,S2 match,0,co2a0000364,0.109375
34,61,FP1,29,-2.533,a,S2 match,0,co2a0000364,0.11328125
35,61,FP1,30,-3.51,a,S2 match,0,co2a0000364,0.1171875
36,61,FP1,31,-3.51,a,S2 match,0,co2a0000364,0.12109375
37,61,FP1,32,-3.998,a,S2 match,0,co2a0000364,0.125
38,61,FP1,33,-4.974,a,S2 match,0,co2a0000364,0.12890625
39,61,FP1,34,-4.974,a,S2 match,0,co2a0000364,0.1328125
40,61,FP1,35,-4.486,a,S2 match,0,co2a0000364,0.13671875
41,61,FP1,36,-2.533,a,S2 match,0,co2a0000364,0.140625
42,61,FP1,37,-0.092,a,S2 match,0,co2a0000364,0.14453125
43,61,FP1,38,1.862,a,S2 match,0,co2a0000364,0.1484375
44,61,FP1,39,1.373,a,S2 match,0,co2a0000364,0.15234375
45,61,FP1,40,-0.092,a,S2 match,0,co2a0000364,0.15625
46,61,FP1,41,-0.58,a,S2 match,0,co2a0000364,0.16015625
47,61,FP1,42,1.373,a,S2 match,0,co2a0000364,0.1640625
48,61,FP1,43,4.791,a,S2 match,0,co2a0000364,0.16796875
49,61,FP1,44,7.721,a,S2 match,0,co2a0000364,0.171875
50,61,FP1,45,7.721,a,S2 match,0,co2a0000364,0.17578125
51,61,FP1,46,3.326,a,S2 match,0,co2a0000364,0.1796875
52,61,FP1,47,-2.045,a,S2 match,0,co2a0000364,0.18359375
53,61,FP1,48,-5.463,a,S2 match,0,co2a0000364,0.1875
54,61,FP1,49,-4.974,a,S2 match,0,co2a0000364,0.19140625
55,61,FP1,50,-2.045,a,S2 match,0,co2a0000364,0.1953125
56,61,FP1,51,1.373,a,S2 match,0,co2a0000364,0.19921875
57,61,FP1,52,0.397,a,S2 match,0,co2a0000364,0.203125
58,61,FP1,53,-2.533,a,S2 match,0,co2a0000364,0.20703125
59,61,FP1,54,-6.439,a,S2 match,0,co2a0000364,0.2109375
60,61,FP1,55,-7.416,a,S2 match,0,co2a0000364,0.21484375
61,61,FP1,56,-6.439,a,S2 match,0,co2a0000364,0.21875
62,61,FP1,57,-3.998,a,S2 match,0,co2a0000364,0.22265625
63,61,FP1,58,-3.51,a,S2 match,0,co2a0000364,0.2265625
64,61,FP1,59,-5.463,a,S2 match,0,co2a0000364,0.23046875
65,61,FP1,60,-7.904,a,S2 match,0,co2a0000364,0.234375
66,61,FP1,61,-8.881,a,S2 match,0,co2a0000364,0.23828125
