,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,16,FP1,0,36.143,a,S1 obj,0,co2a0000371,0.0
6,16,FP1,1,-77.627,a,S1 obj,0,co2a0000371,0.00390625
7,16,FP1,2,-88.857,a,S1 obj,0,co2a0000371,0.0078125
8,16,FP1,3,21.006,a,S1 obj,0,co2a0000371,0.01171875
9,16,FP1,4,117.686,a,S1 obj,0,co2a0000371,0.015625
10,16,FP1,5,79.6,a,S1 obj,0,co2a0000371,0.01953125
11,16,FP1,6,-47.353,a,S1 obj,0,co2a0000371,0.0234375
12,16,FP1,7,-112.295,a,S1 obj,0,co2a0000371,0.02734375
13,16,FP1,8,-47.841,a,S1 obj,0,co2a0000371,0.03125
14,16,FP1,9,48.35,a,S1 obj,0,co2a0000371,0.03515625
15,16,FP1,10,47.862,a,S1 obj,0,co2a0000371,0.0390625
16,16,FP1,11,-47.353,a,S1 obj,0,co2a0000371,0.04296875
17,16,FP1,12,-104.97,a,S1 obj,0,co2a0000371,0.046875
18,16,FP1,13,-42.47,a,S1 obj,0,co2a0000371,0.05078125
19,16,FP1,14,61.045,a,S1 obj,0,co2a0000371,0.0546875
20,16,FP1,15,68.858,a,S1 obj,0,co2a0000371,0.05859375
21,16,FP1,16,-33.681,a,S1 obj,0,co2a0000371,0.0625
22,16,FP1,17,-116.689,a,S1 obj,0,co2a0000371,0.06640625
23,16,FP1,18,-63.955,a,S1 obj,0,co2a0000371,0.0703125
24,16,FP1,19,72.276,a,S1 obj,0,co2a0000371,0.07421875
25,16,FP1,20,132.823,a,S1 obj,0,co2a0000371,0.078125
26,16,FP1,21,48.838,a,S1 obj,0,co2a0000371,0.08203125
27,16,FP1,22,-74.209,a,S1 obj,0,co2a0000371,0.0859375
28,16,FP1,23,-88.857,a,S1 obj,0,co2a0000371,0.08984375
29,16,FP1,24,9.288,a,S1 obj,0,co2a0000371,0.09375
30,16,FP1,25,86.436,a,S1 obj,0,co2a0000371,0.09765625
31,16,FP1,26,40.049,a,S1 obj,0,co2a0000371,0.1015625
32,16,FP1,27,-68.837,a,S1 obj,0,co2a0000371,0.10546875
33,16,FP1,28,-99.111,a,S1 obj,0,co2a0000371,0.109375
34,16,FP1,29,-17.08,a,S1 obj,0,co2a0000371,0.11328125
35,16,FP1,30,65.44,a,S1 obj,0,co2a0000371,0.1171875
36,16,FP1,31,35.655,a,S1 obj,0,co2a0000371,0.12109375
37,16,FP1,32,-67.861,a,S1 obj,0,co2a0000371,0.125
38,16,FP1,33,-104.482,a,S1 obj,0,co2a0000371,0.12890625
39,16,FP1,34,-12.197,a,S1 obj,0,co2a0000371,0.1328125
40,16,FP1,35,106.455,a,S1 obj,0,co2a0000371,0.13671875
41,16,FP1,36,110.362,a,S1 obj,0,co2a0000371,0.140625
42,16,FP1,37,0.498,a,S1 obj,0,co2a0000371,0.14453125
43,16,FP1,38,-82.509,a,S1 obj,0,co2a0000371,0.1484375
44,16,FP1,39,-37.099,a,S1 obj,0,co2a0000371,0.15234375
45,16,FP1,40,73.741,a,S1 obj,0,co2a0000371,0.15625
46,16,FP1,41,103.526,a,S1 obj,0,co2a0000371,0.16015625
47,16,FP1,42,8.799,a,S1 obj,0,co2a0000371,0.1640625
48,16,FP1,43,-94.716,a,S1 obj,0,co2a0000371,0.16796875
49,16,FP1,44,-84.462,a,S1 obj,0,co2a0000371,0.171875
50,16,FP1,45,13.682,a,S1 obj,0,co2a0000371,0.17578125
51,16,FP1,46,64.463,a,S1 obj,0,co2a0000371,0.1796875
52,16,FP1,47,0.01,a,S1 obj,0,co2a0000371,0.18359375
53,16,FP1,48,-92.275,a,S1 obj,0,co2a0000371,0.1875
54,16,FP1,49,-80.556,a,S1 obj,0,co2a0000371,0.19140625
55,16,FP1,50,33.702,a,S1 obj,0,co2a0000371,0.1953125
56,16,FP1,51,114.268,a,S1 obj,0,co2a0000371,0.19921875
57,16,FP1,52,62.022,a,S1 obj,0,co2a0000371,0.203125
58,16,FP1,53,-54.189,a,S1 obj,0,co2a0000371,0.20703125
59,16,FP1,54,-86.416,a,S1 obj,0,co2a0000371,0.2109375
60,16,FP1,55,5.381,a,S1 obj,0,co2a0000371,0.21484375
61,16,FP1,56,105.479,a,S1 obj,0,co2a0000371,0.21875
62,16,FP1,57,84.483,a,S1 obj,0,co2a0000371,0.22265625
63,16,FP1,58,-35.634,a,S1 obj,0,co2a0000371,0.2265625
64,16,FP1,59,-109.365,a,S1 obj,0,co2a0000371,0.23046875
65,16,FP1,60,-55.654,a,S1 obj,0,co2a0000371,0.234375
66,16,FP1,61,42.979,a,S1 obj,0,co2a0000371,0.23828125
67,16,FP1,62,53.233,a,S1 obj,0,co2a0000371,0.2421875
68,16,FP1,63,-38.076,a,S1 obj,0,co2a0000371,0.24609375
69,16,FP1,64,-105.459,a,S1 obj,0,co2a0000371,0.25
70,16,FP1,65,-51.259,a,S1 obj,0,co2a0000371,0.25390625
71,16,FP1,66,61.045,a,S1 obj,0,co2a0000371,0.2578125
72,16,FP1,67,88.877,a,S1 obj,0,co2a0000371,0.26171875
73,16,FP1,68,-5.361,a,S1 obj,0,co2a0000371,0.265625
74,16,FP1,69,-102.529,a,S1 obj,0,co2a0000371,0.26953125
75,16,FP1,70,-73.72,a,S1 obj,0,co2a0000371,0.2734375
76,16,FP1,71,54.698,a,S1 obj,0,co2a0000371,0.27734375
77,16,FP1,72,128.428,a,S1 obj,0,co2a0000371,0.28125
78,16,FP1,73,59.092,a,S1 obj,0,co2a0000371,0.28515625
79,16,FP1,74,-63.466,a,S1 obj,0,co2a0000371,0.2890625
80,16,FP1,75,-89.345,a,S1 obj,0,co2a0000371,0.29296875
81,16,FP1,76,3.428,a,S1 obj,0,co2a0000371,0.296875
82,16,FP1,77,89.854,a,S1 obj,0,co2a0000371,0.30078125
83,16,FP1,78,55.186,a,S1 obj,0,co2a0000371,0.3046875
84,16,FP1,79,-58.095,a,S1 obj,0,co2a0000371,0.30859375
85,16,FP1,80,-105.459,a,S1 obj,0,co2a0000371,0.3125
86,16,FP1,81,-31.728,a,S1 obj,0,co2a0000371,0.31640625
87,16,FP1,82,60.069,a,S1 obj,0,co2a0000371,0.3203125
88,16,FP1,83,46.885,a,S1 obj,0,co2a0000371,0.32421875
89,16,FP1,84,-54.677,a,S1 obj,0,co2a0000371,0.328125
90,16,FP1,85,-107.9,a,S1 obj,0,co2a0000371,0.33203125
91,16,FP1,86,-28.798,a,S1 obj,0,co2a0000371,0.3359375
92,16,FP1,87,95.713,a,S1 obj,0,co2a0000371,0.33984375
93,16,FP1,88,118.174,a,S1 obj,0,co2a0000371,0.34375
94,16,FP1,89,16.612,a,S1 obj,0,co2a0000371,0.34765625
95,16,FP1,90,-78.115,a,S1 obj,0,co2a0000371,0.3515625
96,16,FP1,91,-49.306,a,S1 obj,0,co2a0000371,0.35546875
97,16,FP1,92,61.045,a,S1 obj,0,co2a0000371,0.359375
98,16,FP1,93,107.432,a,S1 obj,0,co2a0000371,0.36328125
99,16,FP1,94,24.424,a,S1 obj,0,co2a0000371,0.3671875
100,16,FP1,95,-86.904,a,S1 obj,0,co2a0000371,0.37109375
101,16,FP1,96,-92.763,a,S1 obj,0,co2a0000371,0.375
102,16,FP1,97,0.987,a,S1 obj,0,co2a0000371,0.37890625
103,16,FP1,98,64.463,a,S1 obj,0,co2a0000371,0.3828125
104,16,FP1,99,11.729,a,S1 obj,0,co2a0000371,0.38671875
105,16,FP1,100,-85.927,a,S1 obj,0,co2a0000371,0.390625
