,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,12,FP1,0,-5.686,c,S1 obj,0,co2c0000338,0.0
6,12,FP1,1,-6.175,c,S1 obj,0,co2c0000338,0.00390625
7,12,FP1,2,-6.175,c,S1 obj,0,co2c0000338,0.0078125
8,12,FP1,3,-6.175,c,S1 obj,0,co2c0000338,0.01171875
9,12,FP1,4,-6.663,c,S1 obj,0,co2c0000338,0.015625
10,12,FP1,5,-6.175,c,S1 obj,0,co2c0000338,0.01953125
11,12,FP1,6,-5.686,c,S1 obj,0,co2c0000338,0.0234375
12,12,FP1,7,-5.198,c,S1 obj,0,co2c0000338,0.02734375
13,12,FP1,8,-4.71,c,S1 obj,0,co2c0000338,0.03125
14,12,FP1,9,-3.733,c,S1 obj,0,co2c0000338,0.03515625
15,12,FP1,10,-3.245,c,S1 obj,0,co2c0000338,0.0390625
16,12,FP1,11,-2.757,c,S1 obj,0,co2c0000338,0.04296875
17,12,FP1,12,-2.268,c,S1 obj,0,co2c0000338,0.046875
18,12,FP1,13,-1.292,c,S1 obj,0,co2c0000338,0.05078125
19,12,FP1,14,-0.315,c,S1 obj,0,co2c0000338,0.0546875
20,12,FP1,15,-0.804,c,S1 obj,0,co2c0000338,0.05859375
21,12,FP1,16,-1.78,c,S1 obj,0,co2c0000338,0.0625
22,12,FP1,17,-3.733,c,S1 obj,0,co2c0000338,0.06640625
23,12,FP1,18,-5.686,c,S1 obj,0,co2c0000338,0.0703125
24,12,FP1,19,-7.151,c,S1 obj,0,co2c0000338,0.07421875
25,12,FP1,20,-7.151,c,S1 obj,0,co2c0000338,0.078125
26,12,FP1,21,-6.663,c,S1 obj,0,co2c0000338,0.08203125
27,12,FP1,22,-5.198,c,S1 obj,0,co2c0000338,0.0859375
28,12,FP1,23,-4.71,c,S1 obj,0,co2c0000338,0.08984375
29,12,FP1,24,-4.222,c,S1 obj,0,co2c0000338,0.09375
30,12,FP1,25,-4.222,c,S1 obj,0,co2c0000338,0.09765625
31,12,FP1,26,-4.222,c,S1 obj,0,co2c0000338,0.1015625
32,12,FP1,27,-3.733,c,S1 obj,0,co2c0000338,0.10546875
33,12,FP1,28,-3.245,c,S1 obj,0,co2c0000338,0.109375
34,12,FP1,29,-2.757,c,S1 obj,0,co2c0000338,0.11328125
35,12,FP1,30,-2.757,c,S1 obj,0,co2c0000338,0.1171875
36,12,FP1,31,-2.268,c,S1 obj,0,co2c0000338,0.12109375
37,12,FP1,32,-1.78,c,S1 obj,0,co2c0000338,0.125
38,12,FP1,33,-1.292,c,S1 obj,0,co2c0000338,0.12890625
39,12,FP1,34,-0.315,c,S1 obj,0,co2c0000338,0.1328125
40,12,FP1,35,0.173,c,S1 obj,0,co2c0000338,0.13671875
41,12,FP1,36,1.149,c,S1 obj,0,co2c0000338,0.140625
42,12,FP1,37,2.126,c,S1 obj,0,co2c0000338,0.14453125
43,12,FP1,38,2.126,c,S1 obj,0,co2c0000338,0.1484375
44,12,FP1,39,1.149,c,S1 obj,0,co2c0000338,0.15234375
45,12,FP1,40,-1.292,c,S1 obj,0,co2c0000338,0.15625
46,12,FP1,41,-3.733,c,S1 obj,0,co2c0000338,0.16015625
47,12,FP1,42,-4.71,c,S1 obj,0,co2c0000338,0.1640625
48,12,FP1,43,-3.733,c,S1 obj,0,co2c0000338,0.16796875
49,12,FP1,44,-1.78,c,S1 obj,0,co2c0000338,0.171875
50,12,FP1,45,-0.804,c,S1 obj,0,co2c0000338,0.17578125
51,12,FP1,46,-2.757,c,S1 obj,0,co2c0000338,0.1796875
52,12,FP1,47,-5.686,c,S1 obj,0,co2c0000338,0.18359375
53,12,FP1,48,-8.128,c,S1 obj,0,co2c0000338,0.1875
54,12,FP1,49,-8.616,c,S1 obj,0,co2c0000338,0.19140625
55,12,FP1,50,-7.151,c,S1 obj,0,co2c0000338,0.1953125
56,12,FP1,51,-6.175,c,S1 obj,0,co2c0000338,0.19921875
57,12,FP1,52,-5.686,c,S1 obj,0,co2c0000338,0.203125
58,12,FP1,53,-7.151,c,S1 obj,0,co2c0000338,0.20703125
59,12,FP1,54,-8.128,c,S1 obj,0,co2c0000338,0.2109375
60,12,FP1,55,-7.64,c,S1 obj,0,co2c0000338,0.21484375
61,12,FP1,56,-5.686,c,S1 obj,0,co2c0000338,0.21875
62,12,FP1,57,-4.222,c,S1 obj,0,co2c0000338,0.22265625
63,12,FP1,58,-3.733,c,S1 obj,0,co2c0000338,0.2265625
64,12,FP1,59,-5.198,c,S1 obj,0,co2c0000338,0.23046875
65,12,FP1,60,-7.151,c,S1 obj,0,co2c0000338,0.234375
66,12,FP1,61,-7.64,c,S1 obj,0,co2c0000338,0.23828125
67,12,FP1,62,-7.151,c,S1 obj,0,co2c0000338,0.2421875
68,12,FP1,63,-6.175,c,S1 obj,0,co2c0000338,0.24609375
69,12,FP1,64,-5.198,c,S1 obj,0,co2c0000338,0.25
70,12,FP1,65,-4.71,c,S1 obj,0,co2c0000338,0.25390625
71,12,FP1,66,-3.733,c,S1 obj,0,co2c0000338,0.2578125
72,12,FP1,67,-2.268,c,S1 obj,0,co2c0000338,0.26171875
73,12,FP1,68,-1.292,c,S1 obj,0,co2c0000338,0.265625
74,12,FP1,69,-1.292,c,S1 obj,0,co2c0000338,0.26953125
75,12,FP1,70,-2.757,c,S1 obj,0,co2c0000338,0.2734375
76,12,FP1,71,-5.686,c,S1 obj,0,co2c0000338,0.27734375
77,12,FP1,72,-8.128,c,S1 obj,0,co2c0000338,0.28125
78,12,FP1,73,-8.616,c,S1 obj,0,co2c0000338,0.28515625
79,12,FP1,74,-7.64,c,S1 obj,0,co2c0000338,0.2890625
80,12,FP1,75,-6.175,c,S1 obj,0,co2c0000338,0.29296875
81,12,FP1,76,-6.175,c,S1 obj,0,co2c0000338,0.296875
82,12,FP1,77,-6.175,c,S1 obj,0,co2c0000338,0.30078125
83,12,FP1,78,-6.175,c,S1 obj,0,co2c0000338,0.3046875
84,12,FP1,79,-5.198,c,S1 obj,0,co2c0000338,0.30859375
85,12,FP1,80,-3.733,c,S1 obj,0,co2c0000338,0.3125
86,12,FP1,81,-2.757,c,S1 obj,0,co2c0000338,0.31640625
87,12,FP1,82,-3.245,c,S1 obj,0,co2c0000338,0.3203125
88,12,FP1,83,-3.733,c,S1 obj,0,co2c0000338,0.32421875
89,12,FP1,84,-4.222,c,S1 obj,0,co2c0000338,0.328125
90,12,FP1,85,-4.222,c,S1 obj,0,co2c0000338,0.33203125
91,12,FP1,86,-2.757,c,S1 obj,0,co2c0000338,0.3359375
92,12,FP1,87,-1.78,c,S1 obj,0,co2c0000338,0.33984375
93,12,FP1,88,-0.804,c,S1 obj,0,co2c0000338,0.34375
94,12,FP1,89,-0.804,c,S1 obj,0,co2c0000338,0.34765625
95,12,FP1,90,-1.292,c,S1 obj,0,co2c0000338,0.3515625
96,12,FP1,91,-0.804,c,S1 obj,0,co2c0000338,0.35546875
97,12,FP1,92,0.173,c,S1 obj,0,co2c0000338,0.359375
98,12,FP1,93,-0.315,c,S1 obj,0,co2c0000338,0.36328125
99,12,FP1,94,-0.315,c,S1 obj,0,co2c0000338,0.3671875
100,12,FP1,95,-1.292,c,S1 obj,0,co2c0000338,0.37109375
101,12,FP1,96,-1.78,c,S1 obj,0,co2c0000338,0.375
102,12,FP1,97,-1.78,c,S1 obj,0,co2c0000338,0.37890625
103,12,FP1,98,-1.78,c,S1 obj,0,co2c0000338,0.3828125
104,12,FP1,99,-1.78,c,S1 obj,0,co2c0000338,0.38671875
105,12,FP1,100,-2.268,c,S1 obj,0,co2c0000338,0.390625
106,12,FP1,101,-1.78,c,S1 obj,0,co2c0000338,0.39453125
107,12,FP1,102,-0.804,c,S1 obj,0,co2c0000338,0.3984375
108,12,FP1,103,0.661,c,S1 obj,0,co2c0000338,0.40234375
109,12,FP1,104,2.614,c,S1 obj,0,co2c0000338,0.40625
110,12,FP1,105,3.591,c,S1 obj,0,co2c0000338,0.41015625
111,12,FP1,106,4.079,c,S1 obj,0,co2c0000338,0.4140625
112,12,FP1,107,4.079,c,S1 obj,0,co2c0000338,0.41796875
113,12,FP1,108,4.079,c,S1 obj,0,co2c0000338,0.421875
114,12,FP1,109,4.567,c,S1 obj,0,co2c0000338,0.42578125
115,12,FP1,110,5.056,c,S1 obj,0,co2c0000338,0.4296875
116,12,FP1,111,3.591,c,S1 obj,0,co2c0000338,0.43359375
117,12,FP1,112,2.126,c,S1 obj,0,co2c0000338,0.4375
118,12,FP1,113,-0.315,c,S1 obj,0,co2c0000338,0.44140625
119,12,FP1,114,-2.268,c,S1 obj,0,co2c0000338,0.4453125
120,12,FP1,115,-3.245,c,S1 obj,0,co2c0000338,0.44921875
121,12,FP1,116,-3.245,c,S1 obj,0,co2c0000338,0.453125
122,12,FP1,117,-2.757,c,S1 obj,0,co2c0000338,0.45703125
123,12,FP1,118,-1.78,c,S1 obj,0,co2c0000338,0.4609375
124,12,FP1,119,-0.804,c,S1 obj,0,co2c0000338,0.46484375
125,12,FP1,120,0.173,c,S1 obj,0,co2c0000338,0.46875
126,12,FP1,121,1.149,c,S1 obj,0,co2c0000338,0.47265625
127,12,FP1,122,1.149,c,S1 obj,0,co2c0000338,0.4765625
128,12,FP1,123,0.661,c,S1 obj,0,co2c0000338,0.48046875
129,12,FP1,124,0.173,c,S1 obj,0,co2c0000338,0.484375
130,12,FP1,125,1.149,c,S1 obj,0,co2c0000338,0.48828125
131,12,FP1,126,2.614,c,S1 obj,0,co2c0000338,0.4921875
132,12,FP1,127,3.103,c,S1 obj,0,co2c0000338,0.49609375
133,12,FP1,128,2.126,c,S1 obj,0,co2c0000338,0.5
134,12,FP1,129,-1.292,c,S1 obj,0,co2c0000338,0.50390625
135,12,FP1,130,-5.198,c,S1 obj,0,co2c0000338,0.5078125
136,12,FP1,131,-8.128,c,S1 obj,0,co2c0000338,0.51171875
137,12,FP1,132,-10.081,c,S1 obj,0,co2c0000338,0.515625
138,12,FP1,133,-11.546,c,S1 obj,0,co2c0000338,0.51953125
139,12,FP1,134,-13.499,c,S1 obj,0,co2c0000338,0.5234375
140,12,FP1,135,-16.429,c,S1 obj,0,co2c0000338,0.52734375
141,12,FP1,136,-19.847,c,S1 obj,0,co2c0000338,0.53125
142,12,FP1,137,-22.288,c,S1 obj,0,co2c0000338,0.53515625
143,12,FP1,138,-22.288,c,S1 obj,0,co2c0000338,0.5390625
144,12,FP1,139,-21.311,c,S1 obj,0,co2c0000338,0.54296875
145,12,FP1,140,-20.335,c,S1 obj,0,co2c0000338,0.546875
146,12,FP1,141,-18.87,c,S1 obj,0,co2c0000338,0.55078125
147,12,FP1,142,-18.382,c,S1 obj,0,co2c0000338,0.5546875
148,12,FP1,143,-17.893,c,S1 obj,0,co2c0000338,0.55859375
