,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,11,FP1,0,4.628,a,S2 match,0,co2a0000375,0.0
6,11,FP1,1,2.187,a,S2 match,0,co2a0000375,0.00390625
7,11,FP1,2,-0.254,a,S2 match,0,co2a0000375,0.0078125
8,11,FP1,3,-2.696,a,S2 match,0,co2a0000375,0.01171875
9,11,FP1,4,-3.184,a,S2 match,0,co2a0000375,0.015625
10,11,FP1,5,-1.719,a,S2 match,0,co2a0000375,0.01953125
11,11,FP1,6,0.234,a,S2 match,0,co2a0000375,0.0234375
12,11,FP1,7,2.187,a,S2 match,0,co2a0000375,0.02734375
13,11,FP1,8,4.14,a,S2 match,0,co2a0000375,0.03125
14,11,FP1,9,4.14,a,S2 match,0,co2a0000375,0.03515625
15,11,FP1,10,3.652,a,S2 match,0,co2a0000375,0.0390625
16,11,FP1,11,3.164,a,S2 match,0,co2a0000375,0.04296875
17,11,FP1,12,2.675,a,S2 match,0,co2a0000375,0.046875
18,11,FP1,13,2.675,a,S2 match,0,co2a0000375,0.05078125
19,11,FP1,14,2.675,a,S2 match,0,co2a0000375,0.0546875
20,11,FP1,15,1.699,a,S2 match,0,co2a0000375,0.05859375
21,11,FP1,16,0.234,a,S2 match,0,co2a0000375,0.0625
22,11,FP1,17,-0.743,a,S2 match,0,co2a0000375,0.06640625
23,11,FP1,18,-0.743,a,S2 match,0,co2a0000375,0.0703125
24,11,FP1,19,0.722,a,S2 match,0,co2a0000375,0.07421875
25,11,FP1,20,2.187,a,S2 match,0,co2a0000375,0.078125
26,11,FP1,21,2.187,a,S2 match,0,co2a0000375,0.08203125
27,11,FP1,22,-0.254,a,S2 match,0,co2a0000375,0.0859375
28,11,FP1,23,-5.137,a,S2 match,0,co2a0000375,0.08984375
29,11,FP1,24,-9.532,a,S2 match,0,co2a0000375,0.09375
30,11,FP1,25,-11.485,a,S2 match,0,co2a0000375,0.09765625
31,11,FP1,26,-9.532,a,S2 match,0,co2a0000375,0.1015625
32,11,FP1,27,-6.114,a,S2 match,0,co2a0000375,0.10546875
33,11,FP1,28,-4.161,a,S2 match,0,co2a0000375,0.109375
