,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,4,FP1,0,-0.895,c,S1 obj,0,co2c0000338,0.0
6,4,FP1,1,-1.872,c,S1 obj,0,co2c0000338,0.00390625
7,4,FP1,2,-2.848,c,S1 obj,0,co2c0000338,0.0078125
8,4,FP1,3,-2.848,c,S1 obj,0,co2c0000338,0.01171875
9,4,FP1,4,-2.848,c,S1 obj,0,co2c0000338,0.015625
10,4,FP1,5,-2.36,c,S1 obj,0,co2c0000338,0.01953125
11,4,FP1,6,-1.872,c,S1 obj,0,co2c0000338,0.0234375
12,4,FP1,7,-2.36,c,S1 obj,0,co2c0000338,0.02734375
13,4,FP1,8,-3.825,c,S1 obj,0,co2c0000338,0.03125
14,4,FP1,9,-5.29,c,S1 obj,0,co2c0000338,0.03515625
15,4,FP1,10,-7.243,c,S1 obj,0,co2c0000338,0.0390625
16,4,FP1,11,-8.219,c,S1 obj,0,co2c0000338,0.04296875
17,4,FP1,12,-8.219,c,S1 obj,0,co2c0000338,0.046875
18,4,FP1,13,-7.243,c,S1 obj,0,co2c0000338,0.05078125
19,4,FP1,14,-5.778,c,S1 obj,0,co2c0000338,0.0546875
20,4,FP1,15,-4.801,c,S1 obj,0,co2c0000338,0.05859375
21,4,FP1,16,-2.848,c,S1 obj,0,co2c0000338,0.0625
22,4,FP1,17,-2.36,c,S1 obj,0,co2c0000338,0.06640625
23,4,FP1,18,-1.872,c,S1 obj,0,co2c0000338,0.0703125
24,4,FP1,19,-2.36,c,S1 obj,0,co2c0000338,0.07421875
25,4,FP1,20,-1.872,c,S1 obj,0,co2c0000338,0.078125
26,4,FP1,21,-1.383,c,S1 obj,0,co2c0000338,0.08203125
27,4,FP1,22,0.57,c,S1 obj,0,co2c0000338,0.0859375
28,4,FP1,23,1.546,c,S1 obj,0,co2c0000338,0.08984375
29,4,FP1,24,1.546,c,S1 obj,0,co2c0000338,0.09375
30,4,FP1,25,1.546,c,S1 obj,0,co2c0000338,0.09765625
31,4,FP1,26,0.57,c,S1 obj,0,co2c0000338,0.1015625
32,4,FP1,27,0.081,c,S1 obj,0,co2c0000338,0.10546875
33,4,FP1,28,0.081,c,S1 obj,0,co2c0000338,0.109375
34,4,FP1,29,0.57,c,S1 obj,0,co2c0000338,0.11328125
35,4,FP1,30,1.546,c,S1 obj,0,co2c0000338,0.1171875
36,4,FP1,31,3.011,c,S1 obj,0,co2c0000338,0.12109375
37,4,FP1,32,4.476,c,S1 obj,0,co2c0000338,0.125
38,4,FP1,33,5.452,c,S1 obj,0,co2c0000338,0.12890625
39,4,FP1,34,4.964,c,S1 obj,0,co2c0000338,0.1328125
40,4,FP1,35,3.499,c,S1 obj,0,co2c0000338,0.13671875
41,4,FP1,36,2.035,c,S1 obj,0,co2c0000338,0.140625
42,4,FP1,37,0.57,c,S1 obj,0,co2c0000338,0.14453125
43,4,FP1,38,-0.895,c,S1 obj,0,co2c0000338,0.1484375
44,4,FP1,39,-1.872,c,S1 obj,0,co2c0000338,0.15234375
45,4,FP1,40,-2.36,c,S1 obj,0,co2c0000338,0.15625
46,4,FP1,41,-2.848,c,S1 obj,0,co2c0000338,0.16015625
47,4,FP1,42,-2.848,c,S1 obj,0,co2c0000338,0.1640625
48,4,FP1,43,-1.383,c,S1 obj,0,co2c0000338,0.16796875
49,4,FP1,44,-0.407,c,S1 obj,0,co2c0000338,0.171875
50,4,FP1,45,0.57,c,S1 obj,0,co2c0000338,0.17578125
51,4,FP1,46,-0.407,c,S1 obj,0,co2c0000338,0.1796875
52,4,FP1,47,-2.36,c,S1 obj,0,co2c0000338,0.18359375
53,4,FP1,48,-4.313,c,S1 obj,0,co2c0000338,0.1875
54,4,FP1,49,-4.313,c,S1 obj,0,co2c0000338,0.19140625
