,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,6,FP1,0,-11.983,a,S1 obj,0,co2a0000369,0.0
6,6,FP1,1,-13.448,a,S1 obj,0,co2a0000369,0.00390625
7,6,FP1,2,-14.913,a,S1 obj,0,co2a0000369,0.0078125
8,6,FP1,3,-15.889,a,S1 obj,0,co2a0000369,0.01171875
9,6,FP1,4,-16.866,a,S1 obj,0,co2a0000369,0.015625
10,6,FP1,5,-16.378,a,S1 obj,0,co2a0000369,0.01953125
11,6,FP1,6,-14.913,a,S1 obj,0,co2a0000369,0.0234375
12,6,FP1,7,-12.96,a,S1 obj,0,co2a0000369,0.02734375
13,6,FP1,8,-11.983,a,S1 obj,0,co2a0000369,0.03125
14,6,FP1,9,-12.96,a,S1 obj,0,co2a0000369,0.03515625
15,6,FP1,10,-14.425,a,S1 obj,0,co2a0000369,0.0390625
16,6,FP1,11,-15.401,a,S1 obj,0,co2a0000369,0.04296875
17,6,FP1,12,-13.936,a,S1 obj,0,co2a0000369,0.046875
18,6,FP1,13,-11.007,a,S1 obj,0,co2a0000369,0.05078125
19,6,FP1,14,-7.1,a,S1 obj,0,co2a0000369,0.0546875
20,6,FP1,15,-4.171,a,S1 obj,0,co2a0000369,0.05859375
21,6,FP1,16,-3.194,a,S1 obj,0,co2a0000369,0.0625
22,6,FP1,17,-4.171,a,S1 obj,0,co2a0000369,0.06640625
23,6,FP1,18,-5.147,a,S1 obj,0,co2a0000369,0.0703125
24,6,FP1,19,-6.124,a,S1 obj,0,co2a0000369,0.07421875
25,6,FP1,20,-6.612,a,S1 obj,0,co2a0000369,0.078125
26,6,FP1,21,-7.1,a,S1 obj,0,co2a0000369,0.08203125
27,6,FP1,22,-9.054,a,S1 obj,0,co2a0000369,0.0859375
28,6,FP1,23,-11.983,a,S1 obj,0,co2a0000369,0.08984375
29,6,FP1,24,-15.401,a,S1 obj,0,co2a0000369,0.09375
30,6,FP1,25,-17.843,a,S1 obj,0,co2a0000369,0.09765625
31,6,FP1,26,-18.331,a,S1 obj,0,co2a0000369,0.1015625
32,6,FP1,27,-16.378,a,S1 obj,0,co2a0000369,0.10546875
33,6,FP1,28,-13.936,a,S1 obj,0,co2a0000369,0.109375
34,6,FP1,29,-11.983,a,S1 obj,0,co2a0000369,0.11328125
35,6,FP1,30,-11.983,a,S1 obj,0,co2a0000369,0.1171875
36,6,FP1,31,-14.913,a,S1 obj,0,co2a0000369,0.12109375
37,6,FP1,32,-18.819,a,S1 obj,0,co2a0000369,0.125
38,6,FP1,33,-21.749,a,S1 obj,0,co2a0000369,0.12890625
39,6,FP1,34,-22.725,a,S1 obj,0,co2a0000369,0.1328125
40,6,FP1,35,-22.237,a,S1 obj,0,co2a0000369,0.13671875
41,6,FP1,36,-21.261,a,S1 obj,0,co2a0000369,0.140625
42,6,FP1,37,-21.749,a,S1 obj,0,co2a0000369,0.14453125
43,6,FP1,38,-23.702,a,S1 obj,0,co2a0000369,0.1484375
44,6,FP1,39,-26.143,a,S1 obj,0,co2a0000369,0.15234375
45,6,FP1,40,-27.12,a,S1 obj,0,co2a0000369,0.15625
46,6,FP1,41,-25.167,a,S1 obj,0,co2a0000369,0.16015625
47,6,FP1,42,-21.749,a,S1 obj,0,co2a0000369,0.1640625
48,6,FP1,43,-19.307,a,S1 obj,0,co2a0000369,0.16796875
49,6,FP1,44,-19.307,a,S1 obj,0,co2a0000369,0.171875
50,6,FP1,45,-21.749,a,S1 obj,0,co2a0000369,0.17578125
51,6,FP1,46,-23.214,a,S1 obj,0,co2a0000369,0.1796875
52,6,FP1,47,-21.261,a,S1 obj,0,co2a0000369,0.18359375
53,6,FP1,48,-15.401,a,S1 obj,0,co2a0000369,0.1875
54,6,FP1,49,-8.077,a,S1 obj,0,co2a0000369,0.19140625
55,6,FP1,50,-4.171,a,S1 obj,0,co2a0000369,0.1953125
56,6,FP1,51,-4.659,a,S1 obj,0,co2a0000369,0.19921875
57,6,FP1,52,-9.542,a,S1 obj,0,co2a0000369,0.203125
58,6,FP1,53,-13.936,a,S1 obj,0,co2a0000369,0.20703125
59,6,FP1,54,-15.889,a,S1 obj,0,co2a0000369,0.2109375
60,6,FP1,55,-14.913,a,S1 obj,0,co2a0000369,0.21484375
61,6,FP1,56,-13.936,a,S1 obj,0,co2a0000369,0.21875
62,6,FP1,57,-14.425,a,S1 obj,0,co2a0000369,0.22265625
63,6,FP1,58,-16.866,a,S1 obj,0,co2a0000369,0.2265625
64,6,FP1,59,-18.819,a,S1 obj,0,co2a0000369,0.23046875
65,6,FP1,60,-18.331,a,S1 obj,0,co2a0000369,0.234375
66,6,FP1,61,-15.889,a,S1 obj,0,co2a0000369,0.23828125
67,6,FP1,62,-13.448,a,S1 obj,0,co2a0000369,0.2421875
68,6,FP1,63,-12.472,a,S1 obj,0,co2a0000369,0.24609375
69,6,FP1,64,-13.448,a,S1 obj,0,co2a0000369,0.25
70,6,FP1,65,-14.425,a,S1 obj,0,co2a0000369,0.25390625
71,6,FP1,66,-13.936,a,S1 obj,0,co2a0000369,0.2578125
72,6,FP1,67,-12.472,a,S1 obj,0,co2a0000369,0.26171875
73,6,FP1,68,-11.983,a,S1 obj,0,co2a0000369,0.265625
74,6,FP1,69,-12.96,a,S1 obj,0,co2a0000369,0.26953125
75,6,FP1,70,-16.378,a,S1 obj,0,co2a0000369,0.2734375
76,6,FP1,71,-19.796,a,S1 obj,0,co2a0000369,0.27734375
77,6,FP1,72,-21.749,a,S1 obj,0,co2a0000369,0.28125
78,6,FP1,73,-21.261,a,S1 obj,0,co2a0000369,0.28515625
79,6,FP1,74,-20.772,a,S1 obj,0,co2a0000369,0.2890625
80,6,FP1,75,-21.261,a,S1 obj,0,co2a0000369,0.29296875
81,6,FP1,76,-23.702,a,S1 obj,0,co2a0000369,0.296875
82,6,FP1,77,-26.632,a,S1 obj,0,co2a0000369,0.30078125
83,6,FP1,78,-27.608,a,S1 obj,0,co2a0000369,0.3046875
84,6,FP1,79,-26.143,a,S1 obj,0,co2a0000369,0.30859375
85,6,FP1,80,-23.214,a,S1 obj,0,co2a0000369,0.3125
86,6,FP1,81,-19.307,a,S1 obj,0,co2a0000369,0.31640625
87,6,FP1,82,-15.889,a,S1 obj,0,co2a0000369,0.3203125
88,6,FP1,83,-13.448,a,S1 obj,0,co2a0000369,0.32421875
89,6,FP1,84,-11.495,a,S1 obj,0,co2a0000369,0.328125
90,6,FP1,85,-10.03,a,S1 obj,0,co2a0000369,0.33203125
91,6,FP1,86,-8.077,a,S1 obj,0,co2a0000369,0.3359375
92,6,FP1,87,-5.636,a,S1 obj,0,co2a0000369,0.33984375
93,6,FP1,88,-3.682,a,S1 obj,0,co2a0000369,0.34375
94,6,FP1,89,-1.729,a,S1 obj,0,co2a0000369,0.34765625
95,6,FP1,90,-0.753,a,S1 obj,0,co2a0000369,0.3515625
96,6,FP1,91,-1.241,a,S1 obj,0,co2a0000369,0.35546875
97,6,FP1,92,-3.682,a,S1 obj,0,co2a0000369,0.359375
98,6,FP1,93,-7.589,a,S1 obj,0,co2a0000369,0.36328125
99,6,FP1,94,-11.983,a,S1 obj,0,co2a0000369,0.3671875
100,6,FP1,95,-15.889,a,S1 obj,0,co2a0000369,0.37109375
101,6,FP1,96,-19.307,a,S1 obj,0,co2a0000369,0.375
102,6,FP1,97,-22.237,a,S1 obj,0,co2a0000369,0.37890625
103,6,FP1,98,-25.655,a,S1 obj,0,co2a0000369,0.3828125
104,6,FP1,99,-28.585,a,S1 obj,0,co2a0000369,0.38671875
105,6,FP1,100,-32.003,a,S1 obj,0,co2a0000369,0.390625
106,6,FP1,101,-34.444,a,S1 obj,0,co2a0000369,0.39453125
107,6,FP1,102,-34.932,a,S1 obj,0,co2a0000369,0.3984375
108,6,FP1,103,-33.468,a,S1 obj,0,co2a0000369,0.40234375
109,6,FP1,104,-30.538,a,S1 obj,0,co2a0000369,0.40625
110,6,FP1,105,-25.655,a,S1 obj,0,co2a0000369,0.41015625
111,6,FP1,106,-20.772,a,S1 obj,0,co2a0000369,0.4140625
112,6,FP1,107,-15.401,a,S1 obj,0,co2a0000369,0.41796875
113,6,FP1,108,-11.495,a,S1 obj,0,co2a0000369,0.421875
114,6,FP1,109,-8.565,a,S1 obj,0,co2a0000369,0.42578125
115,6,FP1,110,-8.077,a,S1 obj,0,co2a0000369,0.4296875
116,6,FP1,111,-8.565,a,S1 obj,0,co2a0000369,0.43359375
117,6,FP1,112,-8.565,a,S1 obj,0,co2a0000369,0.4375
118,6,FP1,113,-7.1,a,S1 obj,0,co2a0000369,0.44140625
119,6,FP1,114,-3.682,a,S1 obj,0,co2a0000369,0.4453125
120,6,FP1,115,0.224,a,S1 obj,0,co2a0000369,0.44921875
121,6,FP1,116,3.642,a,S1 obj,0,co2a0000369,0.453125
122,6,FP1,117,6.571,a,S1 obj,0,co2a0000369,0.45703125
123,6,FP1,118,8.525,a,S1 obj,0,co2a0000369,0.4609375
124,6,FP1,119,9.989,a,S1 obj,0,co2a0000369,0.46484375
125,6,FP1,120,10.966,a,S1 obj,0,co2a0000369,0.46875
126,6,FP1,121,11.454,a,S1 obj,0,co2a0000369,0.47265625
127,6,FP1,122,9.501,a,S1 obj,0,co2a0000369,0.4765625
128,6,FP1,123,5.107,a,S1 obj,0,co2a0000369,0.48046875
129,6,FP1,124,-0.264,a,S1 obj,0,co2a0000369,0.484375
130,6,FP1,125,-7.1,a,S1 obj,0,co2a0000369,0.48828125
131,6,FP1,126,-13.448,a,S1 obj,0,co2a0000369,0.4921875
132,6,FP1,127,-19.307,a,S1 obj,0,co2a0000369,0.49609375
133,6,FP1,128,-23.702,a,S1 obj,0,co2a0000369,0.5
134,6,FP1,129,-27.608,a,S1 obj,0,co2a0000369,0.50390625
135,6,FP1,130,-30.05,a,S1 obj,0,co2a0000369,0.5078125
136,6,FP1,131,-31.514,a,S1 obj,0,co2a0000369,0.51171875
137,6,FP1,132,-32.491,a,S1 obj,0,co2a0000369,0.515625
138,6,FP1,133,-32.491,a,S1 obj,0,co2a0000369,0.51953125
139,6,FP1,134,-32.003,a,S1 obj,0,co2a0000369,0.5234375
140,6,FP1,135,-32.003,a,S1 obj,0,co2a0000369,0.52734375
141,6,FP1,136,-31.026,a,S1 obj,0,co2a0000369,0.53125
142,6,FP1,137,-29.073,a,S1 obj,0,co2a0000369,0.53515625
143,6,FP1,138,-26.143,a,S1 obj,0,co2a0000369,0.5390625
144,6,FP1,139,-21.749,a,S1 obj,0,co2a0000369,0.54296875
145,6,FP1,140,-17.354,a,S1 obj,0,co2a0000369,0.546875
146,6,FP1,141,-12.472,a,S1 obj,0,co2a0000369,0.55078125
147,6,FP1,142,-8.077,a,S1 obj,0,co2a0000369,0.5546875
148,6,FP1,143,-3.194,a,S1 obj,0,co2a0000369,0.55859375
149,6,FP1,144,2.177,a,S1 obj,0,co2a0000369,0.5625
150,6,FP1,145,6.571,a,S1 obj,0,co2a0000369,0.56640625
151,6,FP1,146,10.478,a,S1 obj,0,co2a0000369,0.5703125
152,6,FP1,147,11.943,a,S1 obj,0,co2a0000369,0.57421875
153,6,FP1,148,11.943,a,S1 obj,0,co2a0000369,0.578125
154,6,FP1,149,10.478,a,S1 obj,0,co2a0000369,0.58203125
155,6,FP1,150,8.525,a,S1 obj,0,co2a0000369,0.5859375
156,6,FP1,151,6.571,a,S1 obj,0,co2a0000369,0.58984375
157,6,FP1,152,5.107,a,S1 obj,0,co2a0000369,0.59375
158,6,FP1,153,3.642,a,S1 obj,0,co2a0000369,0.59765625
