,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,33,FP1,0,-3.815,a,"S2 nomatch,",0,co2a0000372,0.0
6,33,FP1,1,-0.885,a,"S2 nomatch,",0,co2a0000372,0.00390625
7,33,FP1,2,2.045,a,"S2 nomatch,",0,co2a0000372,0.0078125
8,33,FP1,3,3.021,a,"S2 nomatch,",0,co2a0000372,0.01171875
9,33,FP1,4,3.021,a,"S2 nomatch,",0,co2a0000372,0.015625
10,33,FP1,5,3.021,a,"S2 nomatch,",0,co2a0000372,0.01953125
11,33,FP1,6,3.998,a,"S2 nomatch,",0,co2a0000372,0.0234375
12,33,FP1,7,5.951,a,"S2 nomatch,",0,co2a0000372,0.02734375
13,33,FP1,8,7.416,a,"S2 nomatch,",0,co2a0000372,0.03125
14,33,FP1,9,6.927,a,"S2 nomatch,",0,co2a0000372,0.03515625
15,33,FP1,10,4.486,a,"S2 nomatch,",0,co2a0000372,0.0390625
16,33,FP1,11,0.092,a,"S2 nomatch,",0,co2a0000372,0.04296875
17,33,FP1,12,-3.326,a,"S2 nomatch,",0,co2a0000372,0.046875
18,33,FP1,13,-4.303,a,"S2 nomatch,",0,co2a0000372,0.05078125
19,33,FP1,14,-2.35,a,"S2 nomatch,",0,co2a0000372,0.0546875
20,33,FP1,15,1.068,a,"S2 nomatch,",0,co2a0000372,0.05859375
21,33,FP1,16,3.998,a,"S2 nomatch,",0,co2a0000372,0.0625
22,33,FP1,17,5.951,a,"S2 nomatch,",0,co2a0000372,0.06640625
23,33,FP1,18,5.951,a,"S2 nomatch,",0,co2a0000372,0.0703125
24,33,FP1,19,4.974,a,"S2 nomatch,",0,co2a0000372,0.07421875
25,33,FP1,20,4.486,a,"S2 nomatch,",0,co2a0000372,0.078125
26,33,FP1,21,5.463,a,"S2 nomatch,",0,co2a0000372,0.08203125
27,33,FP1,22,7.416,a,"S2 nomatch,",0,co2a0000372,0.0859375
28,33,FP1,23,10.345,a,"S2 nomatch,",0,co2a0000372,0.08984375
29,33,FP1,24,12.787,a,"S2 nomatch,",0,co2a0000372,0.09375
30,33,FP1,25,13.763,a,"S2 nomatch,",0,co2a0000372,0.09765625
31,33,FP1,26,13.763,a,"S2 nomatch,",0,co2a0000372,0.1015625
32,33,FP1,27,12.299,a,"S2 nomatch,",0,co2a0000372,0.10546875
33,33,FP1,28,10.834,a,"S2 nomatch,",0,co2a0000372,0.109375
34,33,FP1,29,9.857,a,"S2 nomatch,",0,co2a0000372,0.11328125
35,33,FP1,30,9.369,a,"S2 nomatch,",0,co2a0000372,0.1171875
36,33,FP1,31,9.369,a,"S2 nomatch,",0,co2a0000372,0.12109375
37,33,FP1,32,10.834,a,"S2 nomatch,",0,co2a0000372,0.125
38,33,FP1,33,12.299,a,"S2 nomatch,",0,co2a0000372,0.12890625
39,33,FP1,34,14.252,a,"S2 nomatch,",0,co2a0000372,0.1328125
40,33,FP1,35,16.693,a,"S2 nomatch,",0,co2a0000372,0.13671875
41,33,FP1,36,19.135,a,"S2 nomatch,",0,co2a0000372,0.140625
42,33,FP1,37,20.111,a,"S2 nomatch,",0,co2a0000372,0.14453125
43,33,FP1,38,20.111,a,"S2 nomatch,",0,co2a0000372,0.1484375
44,33,FP1,39,18.646,a,"S2 nomatch,",0,co2a0000372,0.15234375
45,33,FP1,40,17.181,a,"S2 nomatch,",0,co2a0000372,0.15625
46,33,FP1,41,16.693,a,"S2 nomatch,",0,co2a0000372,0.16015625
47,33,FP1,42,17.67,a,"S2 nomatch,",0,co2a0000372,0.1640625
48,33,FP1,43,18.158,a,"S2 nomatch,",0,co2a0000372,0.16796875
49,33,FP1,44,17.181,a,"S2 nomatch,",0,co2a0000372,0.171875
50,33,FP1,45,15.228,a,"S2 nomatch,",0,co2a0000372,0.17578125
51,33,FP1,46,12.787,a,"S2 nomatch,",0,co2a0000372,0.1796875
52,33,FP1,47,11.322,a,"S2 nomatch,",0,co2a0000372,0.18359375
53,33,FP1,48,11.81,a,"S2 nomatch,",0,co2a0000372,0.1875
54,33,FP1,49,12.299,a,"S2 nomatch,",0,co2a0000372,0.19140625
55,33,FP1,50,12.787,a,"S2 nomatch,",0,co2a0000372,0.1953125
56,33,FP1,51,11.322,a,"S2 nomatch,",0,co2a0000372,0.19921875
57,33,FP1,52,9.369,a,"S2 nomatch,",0,co2a0000372,0.203125
58,33,FP1,53,7.416,a,"S2 nomatch,",0,co2a0000372,0.20703125
59,33,FP1,54,6.927,a,"S2 nomatch,",0,co2a0000372,0.2109375
60,33,FP1,55,6.439,a,"S2 nomatch,",0,co2a0000372,0.21484375
61,33,FP1,56,5.951,a,"S2 nomatch,",0,co2a0000372,0.21875
62,33,FP1,57,4.486,a,"S2 nomatch,",0,co2a0000372,0.22265625
63,33,FP1,58,2.533,a,"S2 nomatch,",0,co2a0000372,0.2265625
64,33,FP1,59,1.068,a,"S2 nomatch,",0,co2a0000372,0.23046875
65,33,FP1,60,0.092,a,"S2 nomatch,",0,co2a0000372,0.234375
66,33,FP1,61,0.092,a,"S2 nomatch,",0,co2a0000372,0.23828125
67,33,FP1,62,-0.397,a,"S2 nomatch,",0,co2a0000372,0.2421875
