,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,2,FP1,0,-7.345,c,S1 obj,0,co2c0000345,0.0
6,2,FP1,1,-4.903,c,S1 obj,0,co2c0000345,0.00390625
7,2,FP1,2,-1.485,c,S1 obj,0,co2c0000345,0.0078125
8,2,FP1,3,0.956,c,S1 obj,0,co2c0000345,0.01171875
9,2,FP1,4,1.444,c,S1 obj,0,co2c0000345,0.015625
10,2,FP1,5,-0.02,c,S1 obj,0,co2c0000345,0.01953125
11,2,FP1,6,-1.973,c,S1 obj,0,co2c0000345,0.0234375
12,2,FP1,7,-4.903,c,S1 obj,0,co2c0000345,0.02734375
13,2,FP1,8,-7.345,c,S1 obj,0,co2c0000345,0.03125
14,2,FP1,9,-9.786,c,S1 obj,0,co2c0000345,0.03515625
15,2,FP1,10,-11.739,c,S1 obj,0,co2c0000345,0.0390625
16,2,FP1,11,-13.204,c,S1 obj,0,co2c0000345,0.04296875
17,2,FP1,12,-13.692,c,S1 obj,0,co2c0000345,0.046875
18,2,FP1,13,-13.692,c,S1 obj,0,co2c0000345,0.05078125
19,2,FP1,14,-13.204,c,S1 obj,0,co2c0000345,0.0546875
20,2,FP1,15,-11.739,c,S1 obj,0,co2c0000345,0.05859375
21,2,FP1,16,-10.274,c,S1 obj,0,co2c0000345,0.0625
22,2,FP1,17,-8.809,c,S1 obj,0,co2c0000345,0.06640625
23,2,FP1,18,-8.321,c,S1 obj,0,co2c0000345,0.0703125
24,2,FP1,19,-8.321,c,S1 obj,0,co2c0000345,0.07421875
25,2,FP1,20,-9.298,c,S1 obj,0,co2c0000345,0.078125
26,2,FP1,21,-10.763,c,S1 obj,0,co2c0000345,0.08203125
27,2,FP1,22,-12.227,c,S1 obj,0,co2c0000345,0.0859375
28,2,FP1,23,-12.227,c,S1 obj,0,co2c0000345,0.08984375
29,2,FP1,24,-12.227,c,S1 obj,0,co2c0000345,0.09375
30,2,FP1,25,-12.227,c,S1 obj,0,co2c0000345,0.09765625
31,2,FP1,26,-13.692,c,S1 obj,0,co2c0000345,0.1015625
32,2,FP1,27,-16.622,c,S1 obj,0,co2c0000345,0.10546875
33,2,FP1,28,-18.575,c,S1 obj,0,co2c0000345,0.109375
34,2,FP1,29,-19.552,c,S1 obj,0,co2c0000345,0.11328125
35,2,FP1,30,-18.087,c,S1 obj,0,co2c0000345,0.1171875
36,2,FP1,31,-15.645,c,S1 obj,0,co2c0000345,0.12109375
37,2,FP1,32,-14.181,c,S1 obj,0,co2c0000345,0.125
38,2,FP1,33,-14.181,c,S1 obj,0,co2c0000345,0.12890625
39,2,FP1,34,-15.645,c,S1 obj,0,co2c0000345,0.1328125
40,2,FP1,35,-17.11,c,S1 obj,0,co2c0000345,0.13671875
41,2,FP1,36,-16.134,c,S1 obj,0,co2c0000345,0.140625
